관리번호,사업장명,category,업태구분명,위생업태명,도로명주소,지번주소,전화,인허가일자,영업상태,hub,existing_slug,status
3220000-213-2017-00042,컨트롤브이 헤어증모술&붙임머리 강남점,salon,일반미용업,종합미용업,"서울특별시 강남구 강남대로162길 22, 3층 301호 (신사동)",서울특별시 강남구 신사동 521-5,07082637773,2017-10-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2017-00046,뷰티 건강 연구소,facial,피부미용업,종합미용업,"서울특별시 강남구 도산대로11길 25, 지상3층 (신사동)",서울특별시 강남구 신사동 517-29,,2017-02-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00004,김활란 뮤제네프,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로72길 14-4, 1,2,3층 (청담동)",서울특별시 강남구 청담동 81-9,025185701,2018-01-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00011,행복 머릿방,salon,일반미용업,종합미용업,"서울특별시 강남구 논현로159길 47, 지하1층 102호 (신사동)",서울특별시 강남구 신사동 554-5,,2018-02-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00012,러비헤어메이크업,salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로146길 25, 유현빌딩 지상2층 (청담동)",서울특별시 강남구 청담동 21-16 유현빌딩,,2018-02-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00014,휴가(heuga),salon,일반미용업,종합미용업,"서울특별시 강남구 강남대로158길 9, 지상1층 (신사동)",서울특별시 강남구 신사동 508-12,,2018-02-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00043,제트살롱,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로56길 10, 지상5층 (청담동)",서울특별시 강남구 청담동 1-10,,2018-04-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00064,서울베이스,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로78길 15, 지상3층.지상4층 (청담동)",서울특별시 강남구 청담동 7-5,,2018-06-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00066,차홍룸 가로수길점,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로12길 39, 지상2.3층 (신사동)",서울특별시 강남구 신사동 545,,2018-06-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00073,에프에이비(FAB),salon,일반미용업,종합미용업,"서울특별시 강남구 언주로152길 11-3, 지상1층 (신사동)",서울특별시 강남구 신사동 631-18,,2018-07-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00075,저스트,facial,피부미용업,종합미용업,"서울특별시 강남구 도산대로70길 46, 지상2층 201호 (청담동)",서울특별시 강남구 청담동 16-14,,2018-08-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00076,ON아이래쉬,nail_lash,네일아트업,종합미용업,"서울특별시 강남구 강남대로152길 30, 3층 (신사동)",서울특별시 강남구 신사동 514-5,,2018-10-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00079,메종드보떼(Maison de Beaute),nail_lash,네일아트업,종합미용업,"서울특별시 강남구 언주로172길 25, 지상2층 (신사동)",서울특별시 강남구 신사동 640-11,0234480231,2018-12-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2018-00086,청담러비,salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로146길 25, 유현빌딩 지상3층 (청담동)",서울특별시 강남구 청담동 21-16 유현빌딩,,2018-02-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2019-00001,바이어스컷(BIASCUT),salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로72길 28, 지하1층 (청담동)",서울특별시 강남구 청담동 13-17,,2019-02-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2019-00005,로블리 샵 LO.VELY #,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로42길 13, 지상1층 (신사동)",서울특별시 강남구 신사동 640-9,,2019-07-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2019-00008,네일테라피(Nail Therapy),salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로101길 29, 상가동 3-1호 (청담동, 청담현대3차아파트)",서울특별시 강남구 청담동 127-31 청담현대3차아파트,,2019-11-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2019-00014,바이브뷰티,makeup,메이크업업,종합미용업,"서울특별시 강남구 압구정로54길 25, 지상3층 (신사동)",서울특별시 강남구 신사동 664-16,,2019-05-28,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2020-00002,데싱디바,nail_lash,네일아트업,종합미용업,"서울특별시 강남구 압구정로46길 35, 지상1층 (신사동)",서울특별시 강남구 신사동 642-20,,2020-02-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2020-00011,황현정 리턴 상의원 헤어,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로85길 30, 지상2층 204호 (청담동, 청담신원아침도시마인)",서울특별시 강남구 청담동 122-35 청담신원아침도시마인,,2020-07-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2020-00016,니르헤어 (NIR HAIR),salon,일반미용업,종합미용업,"서울특별시 강남구 논현로 804, 지상2층 (신사동)",서울특별시 강남구 신사동 587,,2020-12-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2020-00019,더블유 앤 더블유(W&W),salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로59길 13, 세명빌딩 지하1층 (청담동)",서울특별시 강남구 청담동 89-10 세명빌딩,025161718,2020-02-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2020-00021,스킨트리,facial,피부미용업,종합미용업,"서울특별시 강남구 논현로167길 16, 5층 503호 중 505호 (신사동)",서울특별시 강남구 신사동 576-10,,2020-10-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2021-00004,슈아이,makeup,메이크업업,종합미용업,"서울특별시 강남구 논현로175길 25, 다보빌딩 지상1층 10호 (신사동)",서울특별시 강남구 신사동 577 다보빌딩,,2021-04-08,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2021-00011,스파지오,salon,일반미용업,종합미용업,"서울특별시 강남구 삼성로 751, 문영빌딩 지상4층 (청담동)",서울특별시 강남구 청담동 9-3 문영빌딩,025443289,2021-09-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2021-00015,포쉬네일 가로수길점,nail_lash,네일아트업,종합미용업,"서울특별시 강남구 가로수길 16, 지상3층 (신사동)",서울특별시 강남구 신사동 541-9,025166141,2021-10-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2021-00018,뷰티뮤 압구정점,makeup,메이크업업,종합미용업,"서울특별시 강남구 언주로172길 66, 5층 (신사동)",서울특별시 강남구 신사동 663-27,,2021-07-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2021-00019,작업실 나란히,makeup,메이크업업,종합미용업,"서울특별시 강남구 도산대로17길 39, 2층 201호 (신사동)",서울특별시 강남구 신사동 544-26,,2021-12-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2021-00020,인크리즈(Increase),salon,일반미용업,종합미용업,"서울특별시 강남구 영동대로 702, 화천회관빌딩 지하1층 (청담동)",서울특별시 강남구 청담동 133-3 화천회관빌딩,,2021-08-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2021-00022,구르미 그린,salon,일반미용업,종합미용업,"서울특별시 강남구 강남대로152길 18, 지상3층 (신사동)",서울특별시 강남구 신사동 514,,2021-07-16,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2022-00002,청담쀼,salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로 833, 2층 D1호 (신사동)",서울특별시 강남구 신사동 664-10,,2022-03-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2022-00008,벨뷰티(BELLE BEAUTY),salon,일반미용업,종합미용업,"서울특별시 강남구 논현로157길 33, 지상3층 (신사동)",서울특별시 강남구 신사동 556-12,,2022-11-16,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2023-00001,라라요상,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로66길 27, 지상1층 (청담동)",서울특별시 강남구 청담동 18-30,,2023-01-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2023-00003,미미에덴뷰티,nail_lash,네일아트업,종합미용업,"서울특별시 강남구 강남대로154길 25, 지상2층 202호 (신사동)",서울특별시 강남구 신사동 511-11,,2023-02-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2023-00019,팔레트에이치 정은,salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로 833, 지상2층 D02호 (신사동)",서울특별시 강남구 신사동 664-10,,2023-09-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2023-00023,온 디프,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로15길 9, 지상3층 (신사동)",서울특별시 강남구 신사동 541-13,,2023-11-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2023-00025,청담인플라,facial,피부미용업,종합미용업,"서울특별시 강남구 영동대로142길 25, 상가동 지상1층 1호 (청담동, 청담아이파크)",서울특별시 강남구 청담동 130 청담아이파크,,2023-11-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00001,베베베틱,facial,피부미용업,종합미용업,"서울특별시 강남구 학동로77길 7, 지하1층 (청담동)",서울특별시 강남구 청담동 46-4,,2024-02-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00002,몽프레종 헤어메이크업(mon present),makeup,메이크업업,종합미용업,"서울특별시 강남구 언주로153길 10-6, 지상1층 (신사동)",서울특별시 강남구 신사동 627-27,,2024-03-15,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00004,에이르,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로42길 23, 지상1층 103호 (신사동)",서울특별시 강남구 신사동 643-1,,2024-04-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00008,엠블랑,facial,피부미용업,종합미용업,"서울특별시 강남구 도산대로85길 30, 지상2층 211호 (청담동, 청담신원아침도시마인)",서울특별시 강남구 청담동 122-35 청담신원아침도시마인,,2024-05-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00009,아도르 청담,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로72길 8, 백원빌딩 4층,5층 (청담동)",서울특별시 강남구 청담동 80-19 백원빌딩,,2024-05-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00012,르바이미,makeup,메이크업업,종합미용업,"서울특별시 강남구 논현로154길 18, 4층 (신사동)",서울특별시 강남구 신사동 590-12,,2024-06-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00014,루온 에스테틱,facial,피부미용업,종합미용업,"서울특별시 강남구 압구정로34길 32, 성우 에이치 지하1층 B02호 (신사동)",서울특별시 강남구 신사동 608-13 성우 에이치,,2024-06-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00016,더빛,salon,일반미용업,종합미용업,서울특별시 강남구 도산대로66길 19 (청담동),서울특별시 강남구 청담동 18-26,,2024-07-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00017,청담 주이,facial,피부미용업,종합미용업,"서울특별시 강남구 선릉로134길 3, 지상1층 (청담동)",서울특별시 강남구 청담동 40-5,,2024-08-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00022,오레어,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로99길 17, MS 빌딩 지상1층 (청담동)",서울특별시 강남구 청담동 126-2 MS 빌딩,,2024-09-23,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00023,커뮌,salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로146길 15, 헤비히터빌딩 지상1,2층 (청담동)",서울특별시 강남구 청담동 22-16 헤비히터빌딩,,2024-10-08,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00024,디토 뷰티샵,facial,피부미용업,종합미용업,"서울특별시 강남구 도산대로25길 27, 지상5층 (신사동)",서울특별시 강남구 신사동 557-18,,2024-10-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00025,클라리스파 청담,facial,피부미용업,종합미용업,"서울특별시 강남구 도산대로 419, 아노블리81 3층 306호 (청담동)",서울특별시 강남구 청담동 91-2 아노블리81,,2024-11-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00026,디오드 청담본점,makeup,메이크업업,종합미용업,"서울특별시 강남구 도산대로53길 10, 5층 (신사동)",서울특별시 강남구 신사동 666-20,,2024-11-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00031,몰리업 네일앤래쉬,nail_lash,네일아트업,종합미용업,"서울특별시 강남구 압구정로46길 5-10, 압구정로데오스타 5층 501호 (신사동)",서울특별시 강남구 신사동 660-16 압구정로데오스타,,2024-02-29,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2024-00032,라에르 에스테틱,salon,기타,종합미용업,"서울특별시 강남구 도산대로 542, 12층 1202호 (청담동)",서울특별시 강남구 청담동 53 542빌딩,,2024-04-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2025-00003,봄이든 헤어(Bomideun hair),salon,일반미용업,종합미용업,"서울특별시 강남구 논현로164길 16-5, 지상1층 102호 (신사동)",서울특별시 강남구 신사동 596-5,,2025-02-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2025-00005,아이메이드청담,facial,피부미용업,종합미용업,"서울특별시 강남구 도산대로90길 17, 소양빌딩 3층 301호 (청담동)",서울특별시 강남구 청담동 50-7 소양빌딩,,2025-04-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2025-00007,아티르 헤어,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로 412, 남강빌딩 지상6층 (청담동)",서울특별시 강남구 청담동 2-10 남강빌딩,,2025-04-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2025-00012,서:로(SEO:RO),salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로 833, 2층 D4-2호 (신사동)",서울특별시 강남구 신사동 664-10,,2025-08-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2025-00018,효이르 헤드스파,salon,일반미용업,종합미용업,"서울특별시 강남구 가로수길 57-6, 401호 (신사동)",서울특별시 강남구 신사동 533-9,,2025-08-27,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2026-00004,숱타일 헤어증모술&가발(SOOTTYLE),salon,일반미용업,종합미용업,"서울특별시 강남구 강남대로162길 22, 3층 301호 (신사동)",서울특별시 강남구 신사동 521-5,0267310707,2026-06-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-215-2013-00002,브리앙뜨.홍진아(Brillant.H.jina),nail_lash,네일아트업,네일미용업,"서울특별시 강남구 도산대로75길 11, 지상5층 (청담동)",서울특별시 강남구 청담동 96-27,023839953,2013-07-09,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-215-2014-00002,유니스텔라,nail_lash,네일아트업,네일미용업,"서울특별시 강남구 선릉로146길 45, 지상1층 (청담동)",서울특별시 강남구 청담동 19-30 지상1층,,2014-07-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-215-2014-00019,네일 바이 진 (Nail by Jin),nail_lash,네일아트업,네일미용업,"서울특별시 강남구 압구정로 332, 1층 106호 (신사동)",서울특별시 강남구 신사동 660-7,,2014-07-08,영업,gangnam-cheongdam,,PENDING_REVIEW
