관리번호,사업장명,category,업태구분명,위생업태명,도로명주소,지번주소,전화,인허가일자,영업상태,hub,existing_slug,status
3130000-215-2021-00036,에이미 네일살롱,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 양화로6길 57-13, 4층 402호 (서교동, 기단)",서울특별시 마포구 서교동 396-61 기단 402호,,2021-11-04,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00003,네일 해브피피(Nail Have PP),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로13길 49-15, 2층 202호 (상수동)",서울특별시 마포구 상수동 315-7 2층 일부(202호),,2022-01-19,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00004,나로네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 잔다리로6길 20-8, 더스톤 지하1층 B2호 (서교동)",서울특별시 마포구 서교동 368-37 더스톤 지하1층 B2호 일부(콜론 네일 내),,2022-01-20,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00005,블루메 네일룸(Blume nailroom),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로30길 17-1, 빌딩 이카토 3층 301호 (동교동)",서울특별시 마포구 동교동 149-11 빌딩 이카토 3층 301호,,2022-01-20,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00007,언트네일(un't),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 성미산로26길 37, 지층 102호 (연남동)",서울특별시 마포구 연남동 257-6 지층동 102호,,2022-02-10,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00008,오른네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로38길 42-5, 세모하우스 2층 (연남동)",서울특별시 마포구 연남동 382-22 세모하우스 2층 전체,,2022-02-16,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00014,네일 셀린(Nail Celine),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로22길 70, 2층 202호 (상수동)",서울특별시 마포구 상수동 88-14 202호,,2022-03-21,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00015,힐네일(HEAL NAIL),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로27길 14, 1층 101호 (서교동)",서울특별시 마포구 서교동 335-16 1층 일부(101호),,2022-03-22,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00016,네일 위니데이,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로37길 46, 2층 201호 (동교동)",서울특별시 마포구 동교동 177-22 2층 일부(201호),,2022-04-07,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00021,보누므 네일(BONUM NAIL),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로38길 33-18, 2층 우측층 201호 (연남동)",서울특별시 마포구 연남동 383-78 2층 우측 201호,,2022-05-09,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00022,니니오 뷰티,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 연남로 89, 제102동 제1층 102호 (연남동, 유일해리지움)",서울특별시 마포구 연남동 361-16 유일해리지움 제102동 제1층 제102호,,2022-05-23,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00023,비마이문,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로 248, 4층 (연남동)",서울특별시 마포구 연남동 228-57 4층 전체,,2022-05-25,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00031,리튼네일(written on nails),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 포은로2나길 34, 합정주택 1층 102호 (합정동)",서울특별시 마포구 합정동 391-3 합정주택 1일 일부(102호),,2022-07-25,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00032,홍대 네일 헤이오브제,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 어울마당로 136-24, 2층 (서교동)",서울특별시 마포구 서교동 347-11 2층,,2022-08-18,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00035,네일 인디고,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로29길 15, 101,102호 (서교동)",서울특별시 마포구 서교동 336-5,,2022-09-27,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00036,리나(LINA),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 홍익로5길 33, 지하1층 (서교동)",서울특별시 마포구 서교동 355-18 지하1층,023367707,2022-10-17,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00037,앤드네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 양화로7길 50, 1층 (서교동)",서울특별시 마포구 서교동 381-14,,2022-10-19,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00041,오어트네일스튜디오,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로46길 40, 3층 302호 (연남동)",서울특별시 마포구 연남동 227-8 3층 302호,,2022-11-15,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00042,네일 레브빈(Nail Revebin),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 성미산로19길 21, 101호 (연남동)",서울특별시 마포구 연남동 482-30 101호,,2022-11-30,영업,hongdae,,PENDING_REVIEW
3130000-215-2022-00047,클래시끄,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로37길 46, 3층 303호 (동교동)",서울특별시 마포구 동교동 177-22,,2022-01-18,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00004,네일 뮈니르,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로 220-5, 2 층 일부호 (동교동)",서울특별시 마포구 동교동 152-27 2층 일부,,2023-02-15,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00007,네일딘(Naildin),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로 253, 4층 (연남동)",서울특별시 마포구 연남동 229-64 4층,,2023-02-21,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00010,네일 블라썸(Nail Blossom),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로27길 61, 1층 (연남동)",서울특별시 마포구 연남동 565-14 1층 일부,,2023-03-27,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00012,상수네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로 32, 1층 (상수동)",서울특별시 마포구 상수동 329-6 1층(건물을 바라보고 우측),,2023-03-29,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00015,네일 모어드(nail mored),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로29바길 24, 지층 2호 (서교동)",서울특별시 마포구 서교동 347-12 지층 2호,,2023-04-17,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00019,구름네일하우스,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로15길 33, 4층 401호 (서교동)",서울특별시 마포구 서교동 411-7 401호,,2023-05-23,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00020,다우네일랩(Dou nail lab),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 성미산로29길 30-3, B01호 (연남동)",서울특별시 마포구 연남동 241-45 B01호,,2023-06-09,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00021,미로네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 독막로7길 34, 서교빌딩 3,4층 (서교동)","서울특별시 마포구 서교동 404-27 서교빌딩 3,4층 전체",,2023-06-16,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00022,에르네일(Hernail),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 독막로 92-15, 삼삼공빌딩 2층 202호 (상수동)",서울특별시 마포구 상수동 330-8 삼삼공빌딩 202호,,2023-08-08,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00023,사이네일스튜디오,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로27길 21-12, 2층 202호 (동교동)",서울특별시 마포구 동교동 204-17 2층 202호,,2023-09-01,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00025,해피네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로29길 14-19, 2층 (서교동)",서울특별시 마포구 서교동 328-62,,2023-09-18,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00027,러블리에이치네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로29라길 7, 301호 (서교동)",서울특별시 마포구 서교동 334-23 301호,,2023-10-11,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00030,지나(Jina)가지마 네일(Nail)연남점,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로47길 3, 지하층 102호 (연남동)",서울특별시 마포구 연남동 229-32 지하 102호,,2023-11-17,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00031,샌드네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로45길 10, 1층 (연남동, 미지안)",서울특별시 마포구 연남동 229-27 미지안 1층,,2023-11-20,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00032,와투케네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로29라길 26, B층 우측호 (서교동)",서울특별시 마포구 서교동 333-16 지층 우측호(해당건물 전면),,2023-11-30,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00033,프라임멤버스네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로38길 11, 신영빌딩 4층 (연남동)",서울특별시 마포구 연남동 390-70 신영빌딩 4층,,2023-12-01,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00035,카미코네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 와우산로19길 27, 3층 일부호 (서교동)",서울특별시 마포구 서교동 363-19 3층 일부호,,2023-12-21,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00036,UU네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 독막로2길 38, 3층 (합정동)",서울특별시 마포구 합정동 371-18 3층,,2023-03-30,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00037,컬러박스,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 홍익로 10, 101동 1층 102호 (서교동, 서교푸르지오)",서울특별시 마포구 서교동 486 서교푸르지오 101동 102호,,2023-03-22,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00038,칲네일(Chief nail),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로27길 81, 2층 202호 (연남동)","서울특별시 마포구 연남동 562-25 , 2층 202호",,2023-11-06,영업,hongdae,,PENDING_REVIEW
3130000-215-2023-00039,농사피엔스 네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 연희로1길 51, 3층 1호 (연남동)",서울특별시 마포구 연남동 383-24,,2023-07-20,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00003,리리움 아틀리에,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 독막로9길 3-4, 2층 (서교동)",서울특별시 마포구 서교동 401-13,,2024-01-12,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00004,네일을 빛나게,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로38길 27-8, 2층 (연남동)",서울특별시 마포구 연남동 390-32 2층 전체,,2024-01-19,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00005,미니크네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로 156, 3층 (서교동)",서울특별시 마포구 서교동 352-1,,2024-02-01,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00006,너깃네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 독막로15길 3-3, 지하층 b02호 (상수동)",서울특별시 마포구 상수동 315-3,,2024-02-07,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00008,여느네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 신촌로2안길 30, 5층 (동교동)",서울특별시 마포구 동교동 177-2,,2024-02-20,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00010,네일유화,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 성미산로 167-7, 3층 (연남동)",서울특별시 마포구 연남동 223-79,,2024-03-04,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00013,공간네일 홍대점,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 어울마당로 124, 3층 (서교동)",서울특별시 마포구 서교동 346-43 3층전체,,2024-03-13,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00020,에디크,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로25길 5, 2층 (동교동)",서울특별시 마포구 동교동 201-9 2층 일부,,2024-04-17,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00021,모모네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 홍익로6길 44, 3층 (동교동)",서울특별시 마포구 동교동 164-19 3층,,2024-04-25,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00022,네일퀸샤,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로27길 3-12, 동교동빌딩 1층 (동교동)",서울특별시 마포구 동교동 200-34 동교동빌딩,,2024-05-08,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00024,다몽네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로34길 14, 3층 (연남동)",서울특별시 마포구 연남동 381-9 3층,,2024-05-22,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00025,조이네일랜드,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 잔다리로 127-1, 레이즈빌딩 1층 (서교동)",서울특별시 마포구 서교동 247-56 레이즈빌딩 1층 전체,,2024-05-28,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00027,플러피네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로46길 24-5, 1층 좌측호 (연남동)",서울특별시 마포구 연남동 384-11 1층 좌측호,,2024-06-13,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00030,네일토스트(nail toast),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 양화로8길 5, 소천빌딩 2층 (서교동)",서울특별시 마포구 서교동 395-46 소천빌딩 2층 일부,,2024-03-25,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00031,연남동속눈썹,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 성미산로 167-9, 2층 202호 (연남동)",서울특별시 마포구 연남동 223-80 202호호,,2024-09-20,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00032,꾸오,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로 182-5, 3층 (동교동)",서울특별시 마포구 동교동 158-17 3층,,2024-09-23,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00034,코코의 손톱공장,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 어울마당로 21, 1층 103호 (합정동)",서울특별시 마포구 합정동 356-1 103호,,2024-11-06,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00035,네일퐁(nail pong),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 신촌로4길 22-20, 은창빌딩 3층 (동교동)",서울특별시 마포구 동교동 176-11 은창빌딩 3층,,2024-11-14,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00036,묘담네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로27길 12, 2층 201호 (동교동)",서울특별시 마포구 동교동 198-8 201호,,2024-12-24,영업,hongdae,,PENDING_REVIEW
3130000-215-2024-00037,오프비네일(off:B nail),nail_lash,네일아트업,네일미용업,"서울특별시 마포구 연희로1길 28, 3층 301호 (동교동)",서울특별시 마포구 동교동 113-29 301호,,2024-12-31,영업,hongdae,,PENDING_REVIEW
3130000-215-2025-00001,모구네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 동교로51길 79, 지층 우측호 (연남동)",서울특별시 마포구 연남동 241-57 지층 우측,,2025-01-10,영업,hongdae,,PENDING_REVIEW
3130000-215-2025-00004,모미지네일,nail_lash,네일아트업,네일미용업,"서울특별시 마포구 월드컵로3길 31-26, 3층 (합정동)",서울특별시 마포구 합정동 388-17 3층,,2025-02-07,영업,hongdae,,PENDING_REVIEW
